3141405,MEDINA,20882,"0,624","9679,7"
3141504,MENDES PIMENTEL,6446,"0,626","7706,25"
3141603,MERCES,10720,"0,664","9457,56"
3141702,MESQUITA,5666,"0,656","7245,89"
3141801,MINAS NOVAS,31471,"0,633","8885,89"
3141900,MINDURI,3896,"0,658","17416,8"
3142007,MIRABELA,13557,"0,665","7730,08"
3142106,MIRADOURO,10721,"0,663","11363,79"
3142205,MIRAI,14913,"0,68","14888,84"
3142254,MIRAVANIA,4861,"0,593","6537,02"
3142304,MOEDA,4904,"0,638","10009,72"
3142403,MOEMA,7479,"0,721","10995,41"
3142502,MONJOLOS,2240,"0,65","11986,6"
3142601,MONSENHOR PAULO,8648,"0,721","20695,46"
3142700,MONTALVANIA,15012,"0,613","7529,49"
3142809,MONTE ALEGRE DE MINAS,20999,"0,674","24350,63"
3142908,MONTE AZUL,21017,"0,659","7828,03"
3143005,MONTE BELO,13180,"0,688","16020,86"
3143104,MONTE CARMELO,47682,"0,728","23348,49"
3143153,MONTE FORMOSO,4889,"0,541","5824,79"
3143203,MONTE SANTO DE MINAS,21534,"0,71","16718,88"
3143302,MONTES CLAROS,404804,"0,77","20199,41"
3143401,MONTE SIAO,23569,"0,724","17286,07"
3143450,MONTEZUMA,8180,"0,587","7056,82"
3143500,MORADA NOVA DE MINAS,8815,"0,696","24142,96"
3143609,MORRO DA GARCA,2488,"0,648","56890,59"
3143708,MORRO DO PILAR,3211,"0,597","10127,37"
3143807,MUNHOZ,6065,"0,647","10235,31"
3143906,MURIAE,108113,"0,734","17644,94"
